page_number,line_number,event_number,event_name,athlete_name,age,club_name,rank_position,seed_time_text,result_time_text,result_time_ms,status,raw_line
8,10,6,Men 70-74 100 LC Meter Backstroke,"Donoso, Juan",71,Master San Bernardo,1,"1:55,00","1:57,35",117350,valid,"1 Donoso, Juan 71 Master San Bernardo 1:55,00 1:57,35"
8,12,6,Men 75-79 100 LC Meter Backstroke,"Guadalupe, Jaime",77,Master Providencia,1,"2:20,00","2:16,25",136250,valid,"1 Guadalupe, Jaime 77 Master Providencia 2:20,00 2:16,25"
8,14,7,Women 19 & Under 50 LC Meter Breaststroke,"Chertcoff, Victoria",18,Agua Plena San Rafael,1,"44,00","48,12",48120,valid,"1 Chertcoff, Victoria 18 Agua Plena San Rafael 44,00 48,12"
8,16,7,Women 20-24 50 LC Meter Breaststroke,"Guinñazu, Selene",21,Aquaclub Maipu,1,"45,24","46,71",46710,valid,"1 Guinñazu, Selene 21 Aquaclub Maipu 45,24 46,71"
8,17,7,Women 20-24 50 LC Meter Breaststroke,"Rivas, Alondra",21,Pedro Aguirre Cerda,2,"1:11,00","1:14,40",74400,valid,"2 Rivas, Alondra 21 Pedro Aguirre Cerda 1:11,00 1:14,40"
8,19,7,Women 25-29 50 LC Meter Breaststroke,"Dave, Gisela",28,Aquaclub Maipu,1,"46,12","46,41",46410,valid,"1 Dave, Gisela 28 Aquaclub Maipu 46,12 46,41"
8,20,7,Women 25-29 50 LC Meter Breaststroke,"Araya, Sofia",27,100 por Ciento Swim,2,"48,00","47,26",47260,valid,"2 Araya, Sofia 27 100 por Ciento Swim 48,00 47,26"
8,21,7,Women 25-29 50 LC Meter Breaststroke,"Ubilla, Catalina",29,Penñalolen Master,3,"44,00","47,41",47410,valid,"3 Ubilla, Catalina 29 Penñalolen Master 44,00 47,41"
8,22,7,Women 25-29 50 LC Meter Breaststroke,"Rivera, Sofia",29,Calambre Swim Team,4,"48,00","48,84",48840,valid,"4 Rivera, Sofia 29 Calambre Swim Team 48,00 48,84"
8,23,7,Women 25-29 50 LC Meter Breaststroke,"Farias, Thiare",27,Pedro Aguirre Cerda,5,"55,20","53,29",53290,valid,"5 Farias, Thiare 27 Pedro Aguirre Cerda 55,20 53,29"
8,24,7,Women 25-29 50 LC Meter Breaststroke,"Tapia, Maria Jesus",25,Natacion Master Recoleta,6,"55,43","55,47",55470,valid,"6 Tapia, Maria Jesus 25 Natacion Master Recoleta 55,43 55,47"
8,25,7,Women 25-29 50 LC Meter Breaststroke,"Jimenez, Javiera",28,Calambre Swim Team,7,"1:00,00","1:01,61",61610,valid,"7 Jimenez, Javiera 28 Calambre Swim Team 1:00,00 1:01,61"
8,26,7,Women 25-29 50 LC Meter Breaststroke,"Carter, Daniela",28,Penñalolen Master,8,"1:30,00","1:03,35",63350,valid,"8 Carter, Daniela 28 Penñalolen Master 1:30,00 1:03,35"
8,27,7,Women 25-29 50 LC Meter Breaststroke,"Aguilera, Ayelen",27,Azul Natacion Mendoza,9,"56,20","1:08,36",68360,valid,"9 Aguilera, Ayelen 27 Azul Natacion Mendoza 56,20 1:08,36"
8,29,7,Women 30-34 50 LC Meter Breaststroke,"Zamora Tapia, Barbara",30,Master Vitacura Swim,1,"45,00","52,51",52510,valid,"1 Zamora Tapia, Barbara 30 Master Vitacura Swim 45,00 52,51"
8,30,7,Women 30-34 50 LC Meter Breaststroke,"Sanchez, Johana",31,Aquaclub Maipu,2,"52,98","52,82",52820,valid,"2 Sanchez, Johana 31 Aquaclub Maipu 52,98 52,82"
8,31,7,Women 30-34 50 LC Meter Breaststroke,"Largi, Stephanie",34,Orinoco Swim,3,"1:00,20","1:00,59",60590,valid,"3 Largi, Stephanie 34 Orinoco Swim 1:00,20 1:00,59"
8,32,7,Women 30-34 50 LC Meter Breaststroke,"Herrera Rojas, Gema",34,Penñalolen Master,4,"1:00,00","1:01,39",61390,valid,"4 Herrera Rojas, Gema 34 Penñalolen Master 1:00,00 1:01,39"
8,34,7,Women 35-39 50 LC Meter Breaststroke,"Nahuelpan, Nicole",36,100 por Ciento Swim,1,NT,"1:27,98",87980,valid,"1 Nahuelpan, Nicole 36 100 por Ciento Swim NT 1:27,98"
8,36,7,Women 40-44 50 LC Meter Breaststroke,"Mangiameli, Georgina",41,Nunoa Master,1,"46,70","47,06",47060,valid,"1 Mangiameli, Georgina 41 Nunoa Master 46,70 47,06"
8,37,7,Women 40-44 50 LC Meter Breaststroke,"Velasquez, Lenismar",44,Natacion Master Recoleta,2,"55,43","52,26",52260,valid,"2 Velasquez, Lenismar 44 Natacion Master Recoleta 55,43 52,26"
8,38,7,Women 40-44 50 LC Meter Breaststroke,"Aparicio, Adriana",40,Nunoa Master,3,"1:00,00","1:02,62",62620,valid,"3 Aparicio, Adriana 40 Nunoa Master 1:00,00 1:02,62"
8,39,7,Women 40-44 50 LC Meter Breaststroke,"Gonzalez, Daniela",43,Nunoa Master,4,"1:02,18","1:04,85",64850,valid,"4 Gonzalez, Daniela 43 Nunoa Master 1:02,18 1:04,85"
8,41,7,Women 45-49 50 LC Meter Breaststroke,"Arriola, Silvia",45,Aquaclub Maipu,1,"39,51","40,61",40610,valid,"1 Arriola, Silvia 45 Aquaclub Maipu 39,51 40,61"
8,42,7,Women 45-49 50 LC Meter Breaststroke,"Defosse, Carla",45,Master Providencia,2,"51,00","50,11",50110,valid,"2 Defosse, Carla 45 Master Providencia 51,00 50,11"
8,43,7,Women 45-49 50 LC Meter Breaststroke,"Pino, Carla",47,Nielol,3,"47,00","51,14",51140,valid,"3 Pino, Carla 47 Nielol 47,00 51,14"
8,44,7,Women 45-49 50 LC Meter Breaststroke,"Cooper, Karen",46,Master Providencia,4,"55,00","53,82",53820,valid,"4 Cooper, Karen 46 Master Providencia 55,00 53,82"
8,45,7,Women 45-49 50 LC Meter Breaststroke,"Rodriguez, Erika",48,Penñalolen Master,5,"1:06,64","1:09,16",69160,valid,"5 Rodriguez, Erika 48 Penñalolen Master 1:06,64 1:09,16"
8,46,7,Women 45-49 50 LC Meter Breaststroke,"Gauna, Noe",45,Azul Natacion Mendoza,6,"1:06,00","1:12,93",72930,valid,"6 Gauna, Noe 45 Azul Natacion Mendoza 1:06,00 1:12,93"
